video_path,clase,num_vineta,start_frame,end_frame,kp_path,split
data/videos/original/Historias vinetas (19).mp4,vineta_019,19,60,90,,train
data/videos/original/Historias vinetas (19).mp4,vineta_019,19,75,105,,train
data/videos/original/Historias vinetas (19).mp4,vineta_019,19,90,120,,train
data/videos/original/Historias vinetas (19).mp4,vineta_019,19,105,135,,train
data/videos/original/Historias vinetas (19).mp4,vineta_019,19,120,150,,train
data/videos/original/Historias vinetas (19).mp4,vineta_019,19,135,165,,train
data/videos/original/Historias vinetas (19).mp4,vineta_019,19,150,180,,train
data/videos/original/Historias vinetas (19).mp4,vineta_019,19,165,195,,train
data/videos/original/Historias vinetas (19).mp4,vineta_019,19,180,210,,train
data/videos/original/Historias vinetas (19).mp4,vineta_019,19,195,225,,train
data/videos/original/Historias vinetas (19).mp4,vineta_019,19,210,240,,train
data/videos/original/Historias vinetas (19).mp4,vineta_019,19,225,255,,train
data/videos/original/Historias vinetas (19).mp4,vineta_019,19,240,270,,train
data/videos/original/Historias vinetas (19).mp4,vineta_019,19,255,285,,train
data/videos/original/Historias vinetas (19).mp4,vineta_019,19,270,300,,train
data/videos/original/Historias vinetas (19).mp4,vineta_019,19,285,315,,train
data/videos/original/Historias vinetas (19).mp4,vineta_019,19,300,330,,train
data/videos/original/Historias vinetas (19).mp4,vineta_019,19,315,345,,train
data/videos/original/Historias vinetas (19).mp4,vineta_019,19,330,360,,train
data/videos/original/Historias vinetas (19).mp4,vineta_019,19,345,375,,train
data/videos/original/Historias vinetas (19).mp4,vineta_019,19,360,390,,train
data/videos/original/Historias vinetas (19).mp4,vineta_019,19,375,405,,train
data/videos/original/Historias vinetas (19).mp4,vineta_019,19,390,420,,train
data/videos/original/Historias vinetas (19).mp4,vineta_019,19,405,435,,train
data/videos/original/Historias vinetas (19).mp4,vineta_019,19,420,450,,train
data/videos/original/Historias vinetas (19).mp4,vineta_019,19,435,465,,train
data/videos/original/Historias vinetas (19).mp4,vineta_019,19,450,480,,train
data/videos/original/Historias vinetas (19).mp4,vineta_019,19,465,495,,train
data/videos/original/Historias vinetas (19).mp4,vineta_019,19,480,510,,train
data/videos/original/Historias vinetas (19).mp4,vineta_019,19,495,525,,train
data/videos/original/Historias vinetas (19).mp4,vineta_019,19,510,540,,train
data/videos/original/Historias vinetas (19).mp4,vineta_019,19,525,555,,train
data/videos/original/Historias vinetas (19).mp4,vineta_019,19,540,570,,train
data/videos/original/Historias vinetas (19).mp4,vineta_019,19,555,585,,train
data/videos/original/Historias vinetas (19).mp4,vineta_019,19,570,600,,train
data/videos/original/Historias vinetas (19).mp4,vineta_019,19,585,615,,train
data/videos/original/Historias vinetas (19).mp4,vineta_019,19,600,630,,train
data/videos/original/Historias vinetas (19).mp4,vineta_019,19,615,645,,train
data/videos/original/Historias vinetas (19).mp4,vineta_019,19,630,660,,train
data/videos/original/Historias vinetas (19).mp4,vineta_019,19,645,675,,train
data/videos/original/Historias vinetas (19).mp4,vineta_019,19,660,690,,train
data/videos/original/Historias vinetas (19).mp4,vineta_019,19,675,705,,train
data/videos/original/Historias vinetas (19).mp4,vineta_019,19,690,720,,train
data/videos/original/Historias vinetas (19).mp4,vineta_019,19,705,735,,train
data/videos/original/Historias vinetas (19).mp4,vineta_019,19,720,750,,train
data/videos/original/Historias vinetas (19).mp4,vineta_019,19,735,765,,train
data/videos/original/Historias vinetas (19).mp4,vineta_019,19,750,780,,train
data/videos/original/Historias vinetas (19).mp4,vineta_019,19,765,795,,train
data/videos/original/Historias vinetas (19).mp4,vineta_019,19,780,810,,train
data/videos/original/Historias vinetas (19).mp4,vineta_019,19,795,825,,train
data/videos/original/Historias vinetas (19).mp4,vineta_019,19,810,840,,train
data/videos/original/Historias vinetas (19).mp4,vineta_019,19,825,855,,train
data/videos/original/Historias vinetas (19).mp4,vineta_019,19,840,870,,train
data/videos/original/Historias vinetas (19).mp4,vineta_019,19,855,885,,train
data/videos/original/Historias vinetas (19).mp4,vineta_019,19,870,900,,train
data/videos/original/Historias vinetas (19).mp4,vineta_019,19,885,915,,train
data/videos/original/Historias vinetas (19).mp4,vineta_019,19,900,930,,train
data/videos/original/Historias vinetas (19).mp4,vineta_019,19,915,945,,train
data/videos/original/Historias vinetas (19).mp4,vineta_019,19,930,960,,train
data/videos/original/Historias vinetas (19).mp4,vineta_019,19,945,975,,train
data/videos/original/Historias vinetas (19).mp4,vineta_019,19,960,990,,train
data/videos/original/Historias vinetas (19).mp4,vineta_019,19,975,1005,,train
data/videos/original/Historias vinetas (19).mp4,vineta_019,19,990,1020,,train
data/videos/original/Historias vinetas (19).mp4,vineta_019,19,1005,1035,,train
data/videos/original/Historias vinetas (19).mp4,vineta_019,19,1020,1050,,train
data/videos/original/Historias vinetas (19).mp4,vineta_019,19,1035,1065,,train
data/videos/original/Historias vinetas (19).mp4,vineta_019,19,1050,1080,,train
data/videos/original/Historias vinetas (19).mp4,vineta_019,19,1065,1095,,train
data/videos/original/Historias vinetas (19).mp4,vineta_019,19,1080,1110,,train
data/videos/original/Historias vinetas (19).mp4,vineta_019,19,1095,1125,,train
data/videos/original/Historias vinetas (19).mp4,vineta_019,19,1110,1140,,train
data/videos/original/Historias vinetas (19).mp4,vineta_019,19,1125,1155,,train
data/videos/original/Historias vinetas (19).mp4,vineta_019,19,1140,1170,,train
data/videos/original/Historias vinetas (19).mp4,vineta_019,19,1155,1185,,train
data/videos/original/Historias vinetas (19).mp4,vineta_019,19,1170,1200,,train
data/videos/original/Historias vinetas (19).mp4,vineta_019,19,1185,1215,,train
data/videos/original/Historias vinetas (19).mp4,vineta_019,19,1200,1230,,train
data/videos/original/Historias vinetas (19).mp4,vineta_019,19,1215,1245,,train
data/videos/original/Historias vinetas (19).mp4,vineta_019,19,1230,1260,,train
data/videos/original/Historias vinetas (19).mp4,vineta_019,19,1245,1275,,train
data/videos/original/Historias vinetas (19).mp4,vineta_019,19,1260,1290,,train
data/videos/original/Historias vinetas (19).mp4,vineta_019,19,1275,1305,,train
data/videos/original/Historias vinetas (19).mp4,vineta_019,19,1290,1320,,train
data/videos/original/Historias vinetas (19).mp4,vineta_019,19,1305,1335,,train
data/videos/original/Historias vinetas (19).mp4,vineta_019,19,1320,1350,,train
data/videos/original/Historias vinetas (19).mp4,vineta_019,19,1335,1365,,train
data/videos/original/Historias vinetas (19).mp4,vineta_019,19,1350,1380,,train
data/videos/original/Historias vinetas (19).mp4,vineta_019,19,1365,1395,,train
data/videos/original/Historias vinetas (19).mp4,vineta_019,19,1380,1410,,train
data/videos/original/Historias vinetas (19).mp4,vineta_019,19,1395,1425,,train
data/videos/original/Historias vinetas (19).mp4,vineta_019,19,1410,1440,,train
data/videos/original/Historias vinetas (19).mp4,vineta_019,19,1425,1455,,val
data/videos/original/Historias vinetas (19).mp4,vineta_019,19,1440,1470,,val
data/videos/original/Historias vinetas (19).mp4,vineta_019,19,1455,1485,,val
data/videos/original/Historias vinetas (19).mp4,vineta_019,19,1470,1500,,val
data/videos/original/Historias vinetas (19).mp4,vineta_019,19,1485,1515,,val
data/videos/original/Historias vinetas (19).mp4,vineta_019,19,1500,1530,,val
data/videos/original/Historias vinetas (19).mp4,vineta_019,19,1515,1545,,val
data/videos/original/Historias vinetas (19).mp4,vineta_019,19,1530,1560,,val
data/videos/original/Historias vinetas (19).mp4,vineta_019,19,1545,1575,,val
data/videos/original/Historias vinetas (19).mp4,vineta_019,19,1560,1590,,val
data/videos/original/Historias vinetas (19).mp4,vineta_019,19,1575,1605,,val
data/videos/original/Historias vinetas (19).mp4,vineta_019,19,1590,1620,,val
data/videos/original/Historias vinetas (19).mp4,vineta_019,19,1605,1635,,val
data/videos/original/Historias vinetas (19).mp4,vineta_019,19,1620,1650,,val
data/videos/original/Historias vinetas (19).mp4,vineta_019,19,1635,1665,,val
data/videos/original/Historias vinetas (19).mp4,vineta_019,19,1650,1680,,val
data/videos/original/Historias vinetas (19).mp4,vineta_019,19,1665,1695,,val
data/videos/original/Historias vinetas (19).mp4,vineta_019,19,1680,1710,,val
data/videos/original/Historias vinetas (19).mp4,vineta_019,19,1695,1725,,val
data/videos/original/Historias vinetas (19).mp4,vineta_019,19,1710,1740,,val
data/videos/original/Historias vinetas (19).mp4,vineta_019,19,1725,1755,,test
data/videos/original/Historias vinetas (19).mp4,vineta_019,19,1740,1770,,test
data/videos/original/Historias vinetas (19).mp4,vineta_019,19,1755,1785,,test
data/videos/original/Historias vinetas (19).mp4,vineta_019,19,1770,1800,,test
data/videos/original/Historias vinetas (19).mp4,vineta_019,19,1785,1815,,test
data/videos/original/Historias vinetas (19).mp4,vineta_019,19,1800,1830,,test
data/videos/original/Historias vinetas (19).mp4,vineta_019,19,1815,1845,,test
data/videos/original/Historias vinetas (19).mp4,vineta_019,19,1830,1860,,test
data/videos/original/Historias vinetas (19).mp4,vineta_019,19,1845,1875,,test
data/videos/original/Historias vinetas (19).mp4,vineta_019,19,1860,1890,,test
data/videos/original/Historias vinetas (19).mp4,vineta_019,19,1875,1905,,test
data/videos/original/Historias vinetas (19).mp4,vineta_019,19,1890,1920,,test
data/videos/original/Historias vinetas (19).mp4,vineta_019,19,1905,1935,,test
data/videos/original/Historias vinetas (19).mp4,vineta_019,19,1920,1950,,test
data/videos/original/Historias vinetas (19).mp4,vineta_019,19,1935,1965,,test
data/videos/original/Historias vinetas (19).mp4,vineta_019,19,1950,1980,,test
data/videos/original/Historias vinetas (19).mp4,vineta_019,19,1965,1995,,test
data/videos/original/Historias vinetas (19).mp4,vineta_019,19,1980,2010,,test
data/videos/original/Historias vinetas (19).mp4,vineta_019,19,1995,2025,,test
data/videos/original/Historias vinetas (19).mp4,vineta_019,19,2010,2040,,test
data/videos/original/Historias vinetas (19).mp4,vineta_019,19,2025,2055,,test
data/videos/original/Historias vinetas (20).mp4,vineta_020,20,0,30,,train
data/videos/original/Historias vinetas (20).mp4,vineta_020,20,15,45,,train
data/videos/original/Historias vinetas (20).mp4,vineta_020,20,30,60,,train
data/videos/original/Historias vinetas (20).mp4,vineta_020,20,45,75,,train
data/videos/original/Historias vinetas (20).mp4,vineta_020,20,60,90,,train
data/videos/original/Historias vinetas (20).mp4,vineta_020,20,75,105,,train
data/videos/original/Historias vinetas (20).mp4,vineta_020,20,90,120,,train
data/videos/original/Historias vinetas (20).mp4,vineta_020,20,105,135,,train
data/videos/original/Historias vinetas (20).mp4,vineta_020,20,120,150,,train
data/videos/original/Historias vinetas (20).mp4,vineta_020,20,135,165,,train
data/videos/original/Historias vinetas (20).mp4,vineta_020,20,150,180,,train
data/videos/original/Historias vinetas (20).mp4,vineta_020,20,165,195,,train
data/videos/original/Historias vinetas (20).mp4,vineta_020,20,180,210,,train
data/videos/original/Historias vinetas (20).mp4,vineta_020,20,195,225,,train
data/videos/original/Historias vinetas (20).mp4,vineta_020,20,210,240,,train
data/videos/original/Historias vinetas (20).mp4,vineta_020,20,225,255,,train
data/videos/original/Historias vinetas (20).mp4,vineta_020,20,240,270,,train
data/videos/original/Historias vinetas (20).mp4,vineta_020,20,255,285,,train
data/videos/original/Historias vinetas (20).mp4,vineta_020,20,270,300,,train
data/videos/original/Historias vinetas (20).mp4,vineta_020,20,285,315,,train
data/videos/original/Historias vinetas (20).mp4,vineta_020,20,300,330,,train
data/videos/original/Historias vinetas (20).mp4,vineta_020,20,315,345,,train
data/videos/original/Historias vinetas (20).mp4,vineta_020,20,330,360,,train
data/videos/original/Historias vinetas (20).mp4,vineta_020,20,345,375,,train
data/videos/original/Historias vinetas (20).mp4,vineta_020,20,360,390,,train
data/videos/original/Historias vinetas (20).mp4,vineta_020,20,375,405,,train
data/videos/original/Historias vinetas (20).mp4,vineta_020,20,390,420,,train
data/videos/original/Historias vinetas (20).mp4,vineta_020,20,405,435,,train
data/videos/original/Historias vinetas (20).mp4,vineta_020,20,420,450,,train
data/videos/original/Historias vinetas (20).mp4,vineta_020,20,435,465,,train
data/videos/original/Historias vinetas (20).mp4,vineta_020,20,450,480,,train
data/videos/original/Historias vinetas (20).mp4,vineta_020,20,465,495,,train
data/videos/original/Historias vinetas (20).mp4,vineta_020,20,480,510,,train
data/videos/original/Historias vinetas (20).mp4,vineta_020,20,495,525,,train
data/videos/original/Historias vinetas (20).mp4,vineta_020,20,510,540,,train
data/videos/original/Historias vinetas (20).mp4,vineta_020,20,525,555,,train
data/videos/original/Historias vinetas (20).mp4,vineta_020,20,540,570,,train
data/videos/original/Historias vinetas (20).mp4,vineta_020,20,555,585,,train
data/videos/original/Historias vinetas (20).mp4,vineta_020,20,570,600,,train
data/videos/original/Historias vinetas (20).mp4,vineta_020,20,585,615,,train
data/videos/original/Historias vinetas (20).mp4,vineta_020,20,600,630,,train
data/videos/original/Historias vinetas (20).mp4,vineta_020,20,615,645,,train
data/videos/original/Historias vinetas (20).mp4,vineta_020,20,630,660,,train
data/videos/original/Historias vinetas (20).mp4,vineta_020,20,645,675,,train
data/videos/original/Historias vinetas (20).mp4,vineta_020,20,660,690,,train
data/videos/original/Historias vinetas (20).mp4,vineta_020,20,675,705,,train
data/videos/original/Historias vinetas (20).mp4,vineta_020,20,690,720,,train
data/videos/original/Historias vinetas (20).mp4,vineta_020,20,705,735,,train
data/videos/original/Historias vinetas (20).mp4,vineta_020,20,720,750,,train
data/videos/original/Historias vinetas (20).mp4,vineta_020,20,735,765,,train
data/videos/original/Historias vinetas (20).mp4,vineta_020,20,750,780,,train
data/videos/original/Historias vinetas (20).mp4,vineta_020,20,765,795,,train
data/videos/original/Historias vinetas (20).mp4,vineta_020,20,780,810,,train
data/videos/original/Historias vinetas (20).mp4,vineta_020,20,795,825,,train
data/videos/original/Historias vinetas (20).mp4,vineta_020,20,810,840,,train
data/videos/original/Historias vinetas (20).mp4,vineta_020,20,825,855,,train
data/videos/original/Historias vinetas (20).mp4,vineta_020,20,840,870,,train
data/videos/original/Historias vinetas (20).mp4,vineta_020,20,855,885,,train
data/videos/original/Historias vinetas (20).mp4,vineta_020,20,870,900,,train
data/videos/original/Historias vinetas (20).mp4,vineta_020,20,885,915,,train
data/videos/original/Historias vinetas (20).mp4,vineta_020,20,900,930,,train
data/videos/original/Historias vinetas (20).mp4,vineta_020,20,915,945,,train
data/videos/original/Historias vinetas (20).mp4,vineta_020,20,930,960,,train
data/videos/original/Historias vinetas (20).mp4,vineta_020,20,945,975,,train
data/videos/original/Historias vinetas (20).mp4,vineta_020,20,960,990,,train
data/videos/original/Historias vinetas (20).mp4,vineta_020,20,975,1005,,train
data/videos/original/Historias vinetas (20).mp4,vineta_020,20,990,1020,,train
data/videos/original/Historias vinetas (20).mp4,vineta_020,20,1005,1035,,train
data/videos/original/Historias vinetas (20).mp4,vineta_020,20,1020,1050,,train
data/videos/original/Historias vinetas (20).mp4,vineta_020,20,1035,1065,,train
data/videos/original/Historias vinetas (20).mp4,vineta_020,20,1050,1080,,train
data/videos/original/Historias vinetas (20).mp4,vineta_020,20,1065,1095,,train
data/videos/original/Historias vinetas (20).mp4,vineta_020,20,1080,1110,,train
data/videos/original/Historias vinetas (20).mp4,vineta_020,20,1095,1125,,train
data/videos/original/Historias vinetas (20).mp4,vineta_020,20,1110,1140,,train
data/videos/original/Historias vinetas (20).mp4,vineta_020,20,1125,1155,,train
data/videos/original/Historias vinetas (20).mp4,vineta_020,20,1140,1170,,train
data/videos/original/Historias vinetas (20).mp4,vineta_020,20,1155,1185,,train
data/videos/original/Historias vinetas (20).mp4,vineta_020,20,1170,1200,,train
data/videos/original/Historias vinetas (20).mp4,vineta_020,20,1185,1215,,train
data/videos/original/Historias vinetas (20).mp4,vineta_020,20,1200,1230,,train
data/videos/original/Historias vinetas (20).mp4,vineta_020,20,1215,1245,,train
data/videos/original/Historias vinetas (20).mp4,vineta_020,20,1230,1260,,train
data/videos/original/Historias vinetas (20).mp4,vineta_020,20,1245,1275,,train
data/videos/original/Historias vinetas (20).mp4,vineta_020,20,1260,1290,,train
data/videos/original/Historias vinetas (20).mp4,vineta_020,20,1275,1305,,train
data/videos/original/Historias vinetas (20).mp4,vineta_020,20,1290,1320,,train
data/videos/original/Historias vinetas (20).mp4,vineta_020,20,1305,1335,,train
data/videos/original/Historias vinetas (20).mp4,vineta_020,20,1320,1350,,train
data/videos/original/Historias vinetas (20).mp4,vineta_020,20,1335,1365,,train
data/videos/original/Historias vinetas (20).mp4,vineta_020,20,1350,1380,,train
data/videos/original/Historias vinetas (20).mp4,vineta_020,20,1365,1395,,train
data/videos/original/Historias vinetas (20).mp4,vineta_020,20,1380,1410,,train
data/videos/original/Historias vinetas (20).mp4,vineta_020,20,1395,1425,,train
data/videos/original/Historias vinetas (20).mp4,vineta_020,20,1410,1440,,train
data/videos/original/Historias vinetas (20).mp4,vineta_020,20,1425,1455,,train
data/videos/original/Historias vinetas (20).mp4,vineta_020,20,1440,1470,,train
data/videos/original/Historias vinetas (20).mp4,vineta_020,20,1455,1485,,train
data/videos/original/Historias vinetas (20).mp4,vineta_020,20,1470,1500,,train
data/videos/original/Historias vinetas (20).mp4,vineta_020,20,1485,1515,,train
data/videos/original/Historias vinetas (20).mp4,vineta_020,20,1500,1530,,train
data/videos/original/Historias vinetas (20).mp4,vineta_020,20,1515,1545,,train
data/videos/original/Historias vinetas (20).mp4,vineta_020,20,1530,1560,,train
data/videos/original/Historias vinetas (20).mp4,vineta_020,20,1545,1575,,train
data/videos/original/Historias vinetas (20).mp4,vineta_020,20,1560,1590,,train
data/videos/original/Historias vinetas (20).mp4,vineta_020,20,1575,1605,,train
data/videos/original/Historias vinetas (20).mp4,vineta_020,20,1590,1620,,train
data/videos/original/Historias vinetas (20).mp4,vineta_020,20,1605,1635,,train
data/videos/original/Historias vinetas (20).mp4,vineta_020,20,1620,1650,,train
data/videos/original/Historias vinetas (20).mp4,vineta_020,20,1635,1665,,train
data/videos/original/Historias vinetas (20).mp4,vineta_020,20,1650,1680,,train
data/videos/original/Historias vinetas (20).mp4,vineta_020,20,1665,1695,,val
data/videos/original/Historias vinetas (20).mp4,vineta_020,20,1680,1710,,val
data/videos/original/Historias vinetas (20).mp4,vineta_020,20,1695,1725,,val
data/videos/original/Historias vinetas (20).mp4,vineta_020,20,1710,1740,,val
data/videos/original/Historias vinetas (20).mp4,vineta_020,20,1725,1755,,val
data/videos/original/Historias vinetas (20).mp4,vineta_020,20,1740,1770,,val
data/videos/original/Historias vinetas (20).mp4,vineta_020,20,1755,1785,,val
data/videos/original/Historias vinetas (20).mp4,vineta_020,20,1770,1800,,val
data/videos/original/Historias vinetas (20).mp4,vineta_020,20,1785,1815,,val
data/videos/original/Historias vinetas (20).mp4,vineta_020,20,1800,1830,,val
data/videos/original/Historias vinetas (20).mp4,vineta_020,20,1815,1845,,val
data/videos/original/Historias vinetas (20).mp4,vineta_020,20,1830,1860,,val
data/videos/original/Historias vinetas (20).mp4,vineta_020,20,1845,1875,,val
data/videos/original/Historias vinetas (20).mp4,vineta_020,20,1860,1890,,val
data/videos/original/Historias vinetas (20).mp4,vineta_020,20,1875,1905,,val
data/videos/original/Historias vinetas (20).mp4,vineta_020,20,1890,1920,,val
data/videos/original/Historias vinetas (20).mp4,vineta_020,20,1905,1935,,val
data/videos/original/Historias vinetas (20).mp4,vineta_020,20,1920,1950,,val
data/videos/original/Historias vinetas (20).mp4,vineta_020,20,1935,1965,,val
data/videos/original/Historias vinetas (20).mp4,vineta_020,20,1950,1980,,val
data/videos/original/Historias vinetas (20).mp4,vineta_020,20,1965,1995,,val
data/videos/original/Historias vinetas (20).mp4,vineta_020,20,1980,2010,,val
data/videos/original/Historias vinetas (20).mp4,vineta_020,20,1995,2025,,val
data/videos/original/Historias vinetas (20).mp4,vineta_020,20,2010,2040,,val
data/videos/original/Historias vinetas (20).mp4,vineta_020,20,2025,2055,,test
data/videos/original/Historias vinetas (20).mp4,vineta_020,20,2040,2070,,test
data/videos/original/Historias vinetas (20).mp4,vineta_020,20,2055,2085,,test
data/videos/original/Historias vinetas (20).mp4,vineta_020,20,2070,2100,,test
data/videos/original/Historias vinetas (20).mp4,vineta_020,20,2085,2115,,test
data/videos/original/Historias vinetas (20).mp4,vineta_020,20,2100,2130,,test
data/videos/original/Historias vinetas (20).mp4,vineta_020,20,2115,2145,,test
data/videos/original/Historias vinetas (20).mp4,vineta_020,20,2130,2160,,test
data/videos/original/Historias vinetas (20).mp4,vineta_020,20,2145,2175,,test
data/videos/original/Historias vinetas (20).mp4,vineta_020,20,2160,2190,,test
data/videos/original/Historias vinetas (20).mp4,vineta_020,20,2175,2205,,test
data/videos/original/Historias vinetas (20).mp4,vineta_020,20,2190,2220,,test
data/videos/original/Historias vinetas (20).mp4,vineta_020,20,2205,2235,,test
data/videos/original/Historias vinetas (20).mp4,vineta_020,20,2220,2250,,test
data/videos/original/Historias vinetas (20).mp4,vineta_020,20,2235,2265,,test
data/videos/original/Historias vinetas (20).mp4,vineta_020,20,2250,2280,,test
data/videos/original/Historias vinetas (20).mp4,vineta_020,20,2265,2295,,test
data/videos/original/Historias vinetas (20).mp4,vineta_020,20,2280,2310,,test
data/videos/original/Historias vinetas (20).mp4,vineta_020,20,2295,2325,,test
data/videos/original/Historias vinetas (20).mp4,vineta_020,20,2310,2340,,test
data/videos/original/Historias vinetas (20).mp4,vineta_020,20,2325,2355,,test
data/videos/original/Historias vinetas (20).mp4,vineta_020,20,2340,2370,,test
data/videos/original/Historias vinetas (20).mp4,vineta_020,20,2355,2385,,test
data/videos/original/Historias vinetas (20).mp4,vineta_020,20,2370,2400,,test
data/videos/original/Historias vinetas (21).mp4,vineta_021,21,0,30,,train
data/videos/original/Historias vinetas (21).mp4,vineta_021,21,15,45,,train
data/videos/original/Historias vinetas (21).mp4,vineta_021,21,30,60,,train
data/videos/original/Historias vinetas (21).mp4,vineta_021,21,45,75,,train
data/videos/original/Historias vinetas (21).mp4,vineta_021,21,60,90,,train
data/videos/original/Historias vinetas (21).mp4,vineta_021,21,75,105,,train
data/videos/original/Historias vinetas (21).mp4,vineta_021,21,90,120,,train
data/videos/original/Historias vinetas (21).mp4,vineta_021,21,105,135,,train
data/videos/original/Historias vinetas (21).mp4,vineta_021,21,120,150,,train
data/videos/original/Historias vinetas (21).mp4,vineta_021,21,135,165,,train
data/videos/original/Historias vinetas (21).mp4,vineta_021,21,150,180,,train
data/videos/original/Historias vinetas (21).mp4,vineta_021,21,165,195,,train
data/videos/original/Historias vinetas (21).mp4,vineta_021,21,180,210,,train
data/videos/original/Historias vinetas (21).mp4,vineta_021,21,195,225,,train
data/videos/original/Historias vinetas (21).mp4,vineta_021,21,210,240,,train
data/videos/original/Historias vinetas (21).mp4,vineta_021,21,225,255,,train
data/videos/original/Historias vinetas (21).mp4,vineta_021,21,240,270,,train
data/videos/original/Historias vinetas (21).mp4,vineta_021,21,255,285,,train
data/videos/original/Historias vinetas (21).mp4,vineta_021,21,270,300,,train
data/videos/original/Historias vinetas (21).mp4,vineta_021,21,285,315,,train
data/videos/original/Historias vinetas (21).mp4,vineta_021,21,300,330,,train
data/videos/original/Historias vinetas (21).mp4,vineta_021,21,315,345,,train
data/videos/original/Historias vinetas (21).mp4,vineta_021,21,330,360,,train
data/videos/original/Historias vinetas (21).mp4,vineta_021,21,345,375,,train
data/videos/original/Historias vinetas (21).mp4,vineta_021,21,360,390,,train
data/videos/original/Historias vinetas (21).mp4,vineta_021,21,375,405,,train
data/videos/original/Historias vinetas (21).mp4,vineta_021,21,390,420,,train
data/videos/original/Historias vinetas (21).mp4,vineta_021,21,405,435,,train
data/videos/original/Historias vinetas (21).mp4,vineta_021,21,420,450,,train
data/videos/original/Historias vinetas (21).mp4,vineta_021,21,435,465,,train
data/videos/original/Historias vinetas (21).mp4,vineta_021,21,450,480,,train
data/videos/original/Historias vinetas (21).mp4,vineta_021,21,465,495,,train
data/videos/original/Historias vinetas (21).mp4,vineta_021,21,480,510,,train
data/videos/original/Historias vinetas (21).mp4,vineta_021,21,495,525,,train
data/videos/original/Historias vinetas (21).mp4,vineta_021,21,510,540,,train
data/videos/original/Historias vinetas (21).mp4,vineta_021,21,525,555,,train
data/videos/original/Historias vinetas (21).mp4,vineta_021,21,540,570,,train
data/videos/original/Historias vinetas (21).mp4,vineta_021,21,555,585,,train
data/videos/original/Historias vinetas (21).mp4,vineta_021,21,570,600,,train
data/videos/original/Historias vinetas (21).mp4,vineta_021,21,585,615,,train
data/videos/original/Historias vinetas (21).mp4,vineta_021,21,600,630,,train
data/videos/original/Historias vinetas (21).mp4,vineta_021,21,615,645,,train
data/videos/original/Historias vinetas (21).mp4,vineta_021,21,630,660,,train
data/videos/original/Historias vinetas (21).mp4,vineta_021,21,645,675,,train
data/videos/original/Historias vinetas (21).mp4,vineta_021,21,660,690,,train
data/videos/original/Historias vinetas (21).mp4,vineta_021,21,675,705,,train
data/videos/original/Historias vinetas (21).mp4,vineta_021,21,690,720,,train
data/videos/original/Historias vinetas (21).mp4,vineta_021,21,705,735,,train
data/videos/original/Historias vinetas (21).mp4,vineta_021,21,720,750,,train
data/videos/original/Historias vinetas (21).mp4,vineta_021,21,735,765,,train
data/videos/original/Historias vinetas (21).mp4,vineta_021,21,750,780,,train
data/videos/original/Historias vinetas (21).mp4,vineta_021,21,765,795,,train
data/videos/original/Historias vinetas (21).mp4,vineta_021,21,780,810,,train
data/videos/original/Historias vinetas (21).mp4,vineta_021,21,795,825,,train
data/videos/original/Historias vinetas (21).mp4,vineta_021,21,810,840,,train
data/videos/original/Historias vinetas (21).mp4,vineta_021,21,825,855,,train
data/videos/original/Historias vinetas (21).mp4,vineta_021,21,840,870,,train
data/videos/original/Historias vinetas (21).mp4,vineta_021,21,855,885,,train
data/videos/original/Historias vinetas (21).mp4,vineta_021,21,870,900,,train
data/videos/original/Historias vinetas (21).mp4,vineta_021,21,885,915,,train
data/videos/original/Historias vinetas (21).mp4,vineta_021,21,900,930,,train
data/videos/original/Historias vinetas (21).mp4,vineta_021,21,915,945,,train
data/videos/original/Historias vinetas (21).mp4,vineta_021,21,930,960,,train
data/videos/original/Historias vinetas (21).mp4,vineta_021,21,945,975,,train
data/videos/original/Historias vinetas (21).mp4,vineta_021,21,960,990,,train
data/videos/original/Historias vinetas (21).mp4,vineta_021,21,975,1005,,train
data/videos/original/Historias vinetas (21).mp4,vineta_021,21,990,1020,,train
data/videos/original/Historias vinetas (21).mp4,vineta_021,21,1005,1035,,train
data/videos/original/Historias vinetas (21).mp4,vineta_021,21,1020,1050,,train
data/videos/original/Historias vinetas (21).mp4,vineta_021,21,1035,1065,,train
data/videos/original/Historias vinetas (21).mp4,vineta_021,21,1050,1080,,train
data/videos/original/Historias vinetas (21).mp4,vineta_021,21,1065,1095,,train
data/videos/original/Historias vinetas (21).mp4,vineta_021,21,1080,1110,,train
data/videos/original/Historias vinetas (21).mp4,vineta_021,21,1095,1125,,train
data/videos/original/Historias vinetas (21).mp4,vineta_021,21,1110,1140,,train
data/videos/original/Historias vinetas (21).mp4,vineta_021,21,1125,1155,,train
data/videos/original/Historias vinetas (21).mp4,vineta_021,21,1140,1170,,train
data/videos/original/Historias vinetas (21).mp4,vineta_021,21,1155,1185,,train
data/videos/original/Historias vinetas (21).mp4,vineta_021,21,1170,1200,,train
data/videos/original/Historias vinetas (21).mp4,vineta_021,21,1185,1215,,train
data/videos/original/Historias vinetas (21).mp4,vineta_021,21,1200,1230,,train
data/videos/original/Historias vinetas (21).mp4,vineta_021,21,1215,1245,,train
data/videos/original/Historias vinetas (21).mp4,vineta_021,21,1230,1260,,train
data/videos/original/Historias vinetas (21).mp4,vineta_021,21,1245,1275,,train
data/videos/original/Historias vinetas (21).mp4,vineta_021,21,1260,1290,,train
data/videos/original/Historias vinetas (21).mp4,vineta_021,21,1275,1305,,train
